Supermercado,Fecha_extraccion,Categoria,Articulo,Precio
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE ORIGINAL 420,50.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 CHERRY FRESA 300ML,40.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 ME MORINGA 1X24X420G,45.0
IBERIA,03-09-2025 19:31:18,Abarrotes,WELCH JUGO DE UVA 46 OZ,395.0
IBERIA,03-09-2025 19:31:18,Abarrotes,WELCHS 100% JUGO DE UVA 8/64OZ,440.0
IBERIA,03-09-2025 19:31:18,Abarrotes,WHISKY BUCHANANS DELUXE 12 ANOS 75 CL,2550.0
IBERIA,03-09-2025 19:31:18,Abarrotes,WHISKY JOHNNIE WALKER DOUBLE BLACK 75 CL,3150.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOGURT RICA FRESA 250G,41.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOGURT RICA VAINILLA 250G,41.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOGURT YOKA 32 ONZ NATURAL 0%,150.0
IBERIA,03-09-2025 19:31:18,Abarrotes,Yogurt Yopli Variado 6 Pack,175.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA BEBIBLE FRESA/GUINEO 32 OZ,150.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA SIN LACTOSA NATURAL 32 OZ,165.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA YOGURT CIRUELA PASA 32 OZ,140.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA YOGURT PINA COLADA 32 OZ,150.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA YOGURT SMOOTHIE FRESA 32 OZ,150.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA YOGURT SMOOTHIE VAINILLA 8 OZ,42.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YOKA YOGURT VAINILLA 32 OZ,150.0
IBERIA,03-09-2025 19:31:18,Abarrotes,YUCA LB,37.0
IBERIA,03-09-2025 19:31:18,Abarrotes,ZANAHORIA CRIOLLA LB,23.0
IBERIA,03-09-2025 19:31:18,Abarrotes,ZAPOTE UD,20.0
IBERIA,03-09-2025 19:31:18,Abarrotes,ZUCARITAS 16X710G MEX,430.0
IBERIA,03-09-2025 19:37:17,Limpieza,AXION LIQ. COMPLETE ANTIB.1.1L,270.0
IBERIA,03-09-2025 19:37:17,Limpieza,DESINFECTANTE PINO DE PRIMERA 2 LITROS,125.0
IBERIA,03-09-2025 19:45:12,Bebes,CHUPETIN COMPOTA BANANA FLEX 113G 24/1,43.0
IBERIA,03-09-2025 19:45:12,Bebes,CHUPETIN COMPOTA CHUP PERA FLEX 113G 24/,41.0
IBERIA,03-09-2025 19:45:12,Bebes,CHUPETIN COMPOTA FLEX FRUTA TROPICAL FLE,40.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUP. MANZANA/PIÑA 113 GRS #3200,36.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUP. ZANAHORIA/NARANJA 113 GRS,38.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN CIRUELA 113 GRS #3167,42.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN COCTEL DE FRUTAS 113 GR,42.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN DE BANANA 113 GRS #3174,37.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN FLEX COCTEL DE FRUTAS F,43.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN GUAYABA 113 GRS #3143,42.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN POSTRE DE FRUTAS 113 GR,42.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CIRUELA FACIL PACK 24/113,38.0
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA GUAYABA FACIL PACK 24/11,38.0
IBERIA,03-09-2025 19:45:12,Bebes,ENF.NEUROPRO GE PWD 19.5OZ R/MKEEOCUS,2300.0
IBERIA,03-09-2025 19:45:12,Bebes,FLEX COMPOTA COCTEL FRUTAS 113GR,38.0
IBERIA,03-09-2025 19:45:12,Bebes,FLEX HEINZ CIRUELA PASA PRUNE 113G,38.0
IBERIA,03-09-2025 19:45:12,Bebes,GERBER COMPOTA PAS2 FRU/MIXTA24/113,49.0
IBERIA,03-09-2025 19:45:12,Bebes,GOMITAS C/BOLITAS P/PEINAR # IB0102/3/4/,15.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS FRUTA TROPICAL,58.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS FRUTAS MIXTAS 1,70.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS MANZANA,70.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS PERA,58.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS POSTRE DE FRUTA,58.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA MANZANA – FLEX PACK 113 G,38.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA MELOCOTON – FLEX PACK 113,38.0
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA PERA – FLEX PACK 113 GR,40.0
IBERIA,03-09-2025 19:45:12,Bebes,OLI COMPOTA FLEX DE PERA 113 GR,38.0
IBERIA,03-09-2025 19:45:12,Bebes,OLI COMPOTA FLEX MANZANA 113 GR,38.0
IBERIA,03-09-2025 19:58:29,Cafeteria y Restaurante,DVALLE JUGO PERA 946ML,75.0
IBERIA,03-09-2025 19:58:29,Cafeteria y Restaurante,DVALLE JUGO DE MANZANA 946ML,70.0
IBERIA,03-09-2025 20:02:59,Cosmeticos,BABA DE CARACOL GOTAS 4 OZ,180.0
IBERIA,03-09-2025 20:02:59,Cosmeticos,COLG LUMINOUS WHITE WINE STAINS 70G,250.0
IBERIA,03-09-2025 20:02:59,Cosmeticos,CONST BAY RUM 45G 1/2 BOT,90.0
IBERIA,03-09-2025 20:02:59,Cosmeticos,TRATAMIENTO INTENSIVO BABA DE CARACOL SE,210.0
IBERIA,03-09-2025 20:03:41,De Primera,GEL ANTIBACTERIAL DE PRIMERA 500ML,180.0
IBERIA,03-09-2025 20:07:02,Electrodomesticos,BASE MADERA NACIONAL ESPECIAL TWIN #39,2755.0
IBERIA,03-09-2025 20:07:02,Electrodomesticos,SKYWORTH GOOGLE TV 32PUL FULL HD # TS32E,11000.0
IBERIA,03-09-2025 20:07:02,Electrodomesticos,SKYWORTH GOOGLE TV D/40 PULG FULL HD # T,15695.0
IBERIA,03-09-2025 20:14:49,Farmacia,ATERINA 200 MG SUSP/ 30 ML,715.0
IBERIA,03-09-2025 20:14:49,Farmacia,AZIBIOTIC 1G 3TABLETAS ACROMAX,1450.0
IBERIA,03-09-2025 20:14:49,Farmacia,ELECTROLIT ADULTO FRESA 625 ML,185.0
IBERIA,03-09-2025 20:14:49,Farmacia,ENTEREX STRAWBERRY 400 GRS,875.0
IBERIA,03-09-2025 20:14:49,Farmacia,ENTEREX TOTAL FRESA 8 ONZ,160.0
IBERIA,03-09-2025 20:14:49,Farmacia,ENTEREX TOTAL VAINILLA 8 ONZ,155.0
IBERIA,03-09-2025 20:14:49,Farmacia,ENTEREX VAINILLA 400 GRS,875.0
IBERIA,03-09-2025 20:14:49,Farmacia,PEPTO BISMOL SABOR A CEREZA 118ML,250.0
IBERIA,03-09-2025 20:14:49,Farmacia,PEPTO BISMOL SABOR CEREZA 236ML,410.0
IBERIA,03-09-2025 20:14:49,Farmacia,PEPTO-BISMOL ORIGINAL 8 OZ,410.0
IBERIA,03-09-2025 20:14:49,Farmacia,VICK VAPORUB 50 GR,235.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,ALWAYS DIARIOS RESPIRABLES 40,175.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,CDC COLGATE TOTAL SALUD VISIBLE 3X75 ML,420.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,COLGATE LW COFFEE STAINS 70G,250.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,COLGATE TOTAL CLEAN MINT 160ML,335.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,ENJUAGUE VOCAL LISTERINE ORIGINAL 500 ML,410.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,HERBAL ESS ACOND. HIDRADISIACO 300 ML,190.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,JABON DE LAVAR RIO 5 UD,25.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,JABON LIQUIDO INTIMO HIGISOL GEL 8OZ,120.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,JABON PROTEX LIMP PROF 3X110GR,175.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,KOTEX NOCTURNA 8 UD,100.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,KOTEX NOCTURNA MANZANILLA 8 UD,100.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,NOSOTRAS BUENAS NOCHES NATURAL TELA TIPO ALGODON,140.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,NOSOTRAS PLUS RAPISEC PLUS,105.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,NOSOTRAS PLUS TELA CANAL GEL 30X10 RF:02,105.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,PALMOLIVE JABON NAT SEC. UCUUBA 4X120GR,205.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,PALMOLIVE JABON NAT. SEC. CASTAÑA 4X120GR,90.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,PAPEL FAMILIAR AROMA BEBE 12X4 ROLLOS,180.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,PH SCOTT CUIDADO COMP 3P 4X12X290,605.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,PROTEX JABON CON OMEGA 3 110GR 3PACK,175.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,SUAVE ULTRA BT 2 PLY 280 SHEETS 6 ROLLOS,140.0
IBERIA,03-09-2025 20:21:22,Higiene y Aseo,TOALLA NOSOTRAS MATERNIDAD TELA 10 UD,235.0
IBERIA,03-09-2025 20:33:34,Hogar,COMINO MOLIDO ESP.ORIENTE 56GR 24/1,135.0
IBERIA,03-09-2025 20:33:34,Hogar,MAICERA EXTRAFINA CHOCOLATE 12 OZ,70.0
IBERIA,03-09-2025 20:33:34,Hogar,MAYONESA MANICERA 1/2 GAL. REF. 10094018,450.0
IBERIA,03-09-2025 20:33:34,Hogar,NUTRILON SIN LACTOSA 400 GR,840.0
IBERIA,03-09-2025 20:33:34,Hogar,ORIENTE COLORANTE ALIMENTARIO 85G #0905,170.0
IBERIA,03-09-2025 20:33:34,Hogar,TRI-GASTRO-LV 14 PANALAB,5050.0
IBERIA,03-09-2025 20:39:45,Muebleria,MUEBLE JOB 2-1-1 GRIS CREMA,11250.0
IBERIA,03-09-2025 20:40:06,Pan,PAN INTEGRAL FAMILIAR LUMIJOR,165.0
IBERIA,03-09-2025 20:40:06,Pan,PAN LUMIJOR HAMBURGESA JUMBO 12 UD,180.0
IBERIA,03-09-2025 20:40:06,Pan,PAN PEPIN VIGA PEQUEÑA 14 OZ,110.0
IBERIA,03-09-2025 20:40:06,Pan,PAN SANDWICH FAMILIAR LUMIJOR,150.0
IBERIA,03-09-2025 20:40:06,Pan,PAN SANDWICH PERSONAL LUMIJOR BLANCO,120.0
IBERIA,03-09-2025 20:41:05,Panaderia y Reposteria,BOLIN PAN MINI CLUB,135.0
IBERIA,03-09-2025 20:41:05,Panaderia y Reposteria,BOLIN PAN BOLINITOS MINI-BUFFET,135.0
IBERIA,03-09-2025 20:41:05,Panaderia y Reposteria,BOLIN PAN DOGGY PARA HOT DOG 8 UD,105.0
IBERIA,03-09-2025 20:41:05,Panaderia y Reposteria,BOLIN PAN VIGA MEDIANA,155.0
IBERIA,03-09-2025 20:41:05,Panaderia y Reposteria,PAN GRANIX VIGA INTEGRAL GRANDE,200.0
IBERIA,03-09-2025 20:41:05,Panaderia y Reposteria,PAN PUEBLO VIGA MEDIANA,135.0
IBERIA,23-09-2025 15:51:58,Abarrotes,GATORADE  FRUIT PUNCH 600 ML,50.0
IBERIA,13-11-2025 13:14:52,Hogar,Envase de Aluminio con tapas 4 Divisiones,840.0
IBERIA,13-11-2025 13:14:52,Hogar,Envase Plástico 1 unidad,265.0
IBERIA,13-11-2025 13:14:52,Hogar,Envase Plástico 4 divisiones,299.0
IBERIA,13-11-2025 13:14:52,Hogar,Fuente de Cristal,415.0
IBERIA,13-11-2025 13:14:52,Hogar,Fuente Porcelana con tapa,390.0
IBERIA,13-11-2025 13:14:52,Hogar,Olla de Cristal con Tapa,795.0
IBERIA,13-11-2025 13:14:52,Hogar,Recipiente para Alimentos de Aluminio con individuales,415.0
IBERIA,13-11-2025 13:14:52,Hogar,Set Bowls Plásticos con tapa 3 Unidades,370.0
IBERIA,13-11-2025 13:14:52,Hogar,Set de Fuente de Cerámica con Tapa,360.0
IBERIA,13-11-2025 13:14:52,Hogar,Set de vasos brocado Kriska 4 unidades,265.0
IBERIA,13-11-2025 13:14:52,Hogar,Set envase Plastico 2 unidades,120.0
IBERIA,13-11-2025 13:14:52,Hogar,Tarro de Condimento de Cocina,450.0
IBERIA,18-11-2025 15:54:22,Galletas,GALLETA  HATUEY SODA 20UD,145.0
IBERIA,28-01-2026 16:56:09,Abarrotes,POLLO FRESCO,95.0
